Round,ClientIndex,ExecutionTimeSeconds
310,0,1.303556
310,1,5.797355
310,2,4.685885
310,3,8.704201
310,4,6.119625
311,0,9.469041
311,1,1.346566
311,2,5.821628
311,3,10.189563
311,4,7.697557
312,0,7.628427
312,1,13.209528
312,2,10.348311
312,3,9.395814
312,4,5.918439
313,0,9.428816
313,1,7.666427
313,2,1.286498
313,3,5.985382
313,4,7.151173
314,0,4.673815
314,1,8.663042
314,2,13.207640
314,3,10.353880
314,4,5.962046
315,0,12.983765
315,1,10.284822
315,2,1.301090
315,3,5.997910
315,4,7.731756
316,0,10.183749
316,1,8.562480
316,2,7.097517
316,3,4.748407
316,4,13.152569
317,0,13.000137
317,1,10.183613
317,2,1.302841
317,3,8.681838
317,4,9.378873
318,0,13.458697
318,1,5.791327
318,2,9.398247
318,3,8.641471
318,4,4.676294
319,0,13.079465
319,1,7.258739
319,2,4.579352
319,3,6.025119
319,4,7.613283
320,0,6.129161
320,1,10.249714
320,2,5.907109
320,3,7.648585
320,4,7.328916
321,0,4.717452
321,1,1.293923
321,2,7.546394
321,3,10.290366
321,4,13.147775
322,0,8.628682
322,1,13.060229
322,2,5.856258
322,3,6.010750
322,4,10.225106
323,0,10.141876
323,1,4.619675
323,2,6.065037
323,3,13.060601
323,4,8.589853
324,0,13.041589
324,1,9.446686
324,2,1.291073
324,3,4.623387
324,4,10.356600
325,0,13.388400
325,1,8.636120
325,2,1.300168
325,3,7.079752
325,4,9.549013
326,0,8.607823
326,1,6.085807
326,2,7.657349
326,3,9.534893
326,4,1.281858
327,0,13.202592
327,1,5.826859
327,2,1.290165
327,3,9.536349
327,4,10.389267
328,0,1.366084
328,1,13.184172
328,2,6.037730
328,3,10.468064
328,4,7.654339
329,0,5.949560
329,1,4.603892
329,2,8.644130
329,3,13.210042
329,4,1.296479
330,0,8.575252
330,1,9.484215
330,2,5.764301
330,3,7.597038
330,4,10.202481
331,0,8.615487
331,1,10.236034
331,2,7.036129
331,3,6.032376
331,4,13.020880
332,0,7.137120
332,1,4.584550
332,2,1.279429
332,3,5.830936
332,4,10.195605
333,0,4.591604
333,1,8.584703
333,2,13.145750
333,3,5.816293
333,4,9.462479
334,0,7.634500
334,1,13.177245
334,2,10.312758
334,3,4.627236
334,4,7.108204
335,0,7.547834
335,1,9.483050
335,2,8.624321
335,3,10.358777
335,4,7.084530
336,0,7.076868
336,1,1.291407
336,2,6.346018
336,3,4.654356
336,4,10.282527
337,0,8.673335
337,1,7.205967
337,2,1.297558
337,3,10.167495
337,4,4.675928
338,0,5.823224
338,1,8.675204
338,2,7.623297
338,3,4.617914
338,4,9.467878
339,0,4.626672
339,1,7.620799
339,2,5.810850
339,3,9.478879
339,4,5.986468
340,0,7.180223
340,1,4.649956
340,2,10.275903
340,3,9.434170
340,4,13.145498
341,0,7.642713
341,1,5.832685
341,2,9.800790
341,3,13.084736
341,4,4.675106
342,0,7.094696
342,1,13.103028
342,2,7.652519
342,3,6.005301
342,4,10.169907
343,0,1.301154
343,1,10.262838
343,2,9.510803
343,3,7.154336
343,4,4.620435
344,0,1.306740
344,1,13.277533
344,2,5.842260
344,3,9.604732
344,4,8.761423
345,0,5.781254
345,1,7.141666
345,2,13.188957
345,3,1.285078
345,4,6.092805
346,0,9.430090
346,1,7.188039
346,2,6.081034
346,3,13.238836
346,4,5.767547
347,0,8.653911
347,1,1.280169
347,2,7.101053
347,3,6.079192
347,4,5.814894
348,0,4.676377
348,1,6.040226
348,2,8.545932
348,3,9.378973
348,4,5.826555
349,0,7.626390
349,1,4.608999
349,2,10.181305
349,3,8.574714
349,4,9.349667
350,0,8.790056
350,1,6.051022
350,2,7.098669
350,3,5.838789
350,4,7.726250
351,0,7.741327
351,1,1.285051
351,2,5.832905
351,3,13.044609
351,4,4.586760
352,0,1.293544
352,1,10.210764
352,2,6.055414
352,3,5.771946
352,4,8.563523
353,0,7.065058
353,1,1.308542
353,2,6.033484
353,3,7.625636
353,4,9.366288
354,0,8.523842
354,1,9.483586
354,2,7.112888
354,3,4.664088
354,4,1.276498
355,0,6.001205
355,1,4.611898
355,2,10.265605
355,3,7.665094
355,4,9.395284
356,0,5.828116
356,1,1.287002
356,2,7.550379
356,3,7.173213
356,4,8.577477
357,0,5.852432
357,1,10.177388
357,2,4.660722
357,3,13.095186
357,4,8.550634
358,0,8.673040
358,1,9.341322
358,2,10.209981
358,3,7.608983
358,4,13.132582
359,0,6.078115
359,1,4.686492
359,2,1.292468
359,3,7.101537
359,4,13.049278
360,0,4.657518
360,1,6.034354
360,2,5.812278
360,3,12.968847
360,4,1.269248
361,0,1.375768
361,1,8.765748
361,2,6.071530
361,3,9.470541
361,4,5.855649
362,0,7.131440
362,1,1.324645
362,2,6.014388
362,3,5.809705
362,4,10.256446
363,0,7.080468
363,1,13.231862
363,2,8.599747
363,3,7.607516
363,4,4.569033
364,0,8.519955
364,1,10.200832
364,2,7.322724
364,3,9.331018
364,4,7.565351
365,0,7.521912
365,1,7.145128
365,2,5.721036
365,3,9.491897
365,4,1.283734
366,0,1.286475
366,1,5.842223
366,2,13.015464
366,3,8.618319
366,4,4.581332
367,0,9.402593
367,1,7.145624
367,2,8.554884
367,3,7.586236
367,4,4.722297
368,0,6.067324
368,1,13.102142
368,2,9.715024
368,3,5.921040
368,4,7.162175
369,0,4.718251
369,1,13.228896
369,2,6.235058
369,3,7.338388
369,4,1.311651
370,0,10.379538
370,1,1.291836
370,2,8.691406
370,3,13.234232
370,4,6.088247
371,0,10.346729
371,1,7.652892
371,2,13.278790
371,3,6.036685
371,4,8.649178
372,0,7.557803
372,1,7.199928
372,2,13.200257
372,3,9.432051
372,4,5.877912
373,0,7.608410
373,1,7.156001
373,2,4.684907
373,3,9.631590
373,4,13.186460
374,0,7.660253
374,1,10.279100
374,2,7.205495
374,3,5.881632
374,4,13.166336
375,0,7.597389
375,1,4.667354
375,2,6.202597
375,3,7.254117
375,4,10.382079
376,0,6.162204
376,1,5.890310
376,2,10.317734
376,3,4.713850
376,4,7.335913
377,0,4.781546
377,1,8.785891
377,2,13.330531
377,3,7.146169
377,4,6.121690
378,0,5.891261
378,1,9.502641
378,2,7.721243
378,3,4.640625
378,4,8.553624
379,0,10.189938
379,1,7.609908
379,2,6.135835
379,3,9.493700
379,4,4.663358
380,0,10.259930
380,1,8.667923
380,2,7.596483
380,3,7.277902
380,4,9.497405
381,0,9.488957
381,1,5.804035
381,2,13.090077
381,3,4.699359
381,4,8.756502
382,0,8.646889
382,1,7.093298
382,2,7.621462
382,3,1.286835
382,4,9.690023
383,0,13.270546
383,1,8.575239
383,2,7.507233
383,3,7.125849
383,4,6.073774
384,0,8.574058
384,1,7.181925
384,2,9.462702
384,3,5.817698
384,4,13.092294
385,0,13.107447
385,1,7.690611
385,2,4.670511
385,3,10.286219
385,4,5.844774
386,0,8.671552
386,1,7.640206
386,2,1.306119
386,3,5.984238
386,4,7.187029
387,0,1.291425
387,1,6.065039
387,2,7.624765
387,3,10.249884
387,4,8.588385
388,0,8.642154
388,1,5.818014
388,2,7.147355
388,3,13.050951
388,4,9.456580
389,0,6.022563
389,1,5.860003
389,2,9.478916
389,3,4.590751
389,4,1.289566
390,0,10.383802
390,1,7.163676
390,2,7.547124
390,3,1.308478
390,4,13.032261
391,0,13.104218
391,1,1.297334
391,2,7.564587
391,3,4.607766
391,4,9.349936
392,0,5.834434
392,1,13.126615
392,2,6.030392
392,3,8.568085
392,4,9.484102
393,0,7.666261
393,1,1.288788
393,2,5.853523
393,3,8.618265
393,4,6.034193
394,0,5.814850
394,1,10.318707
394,2,9.423963
394,3,13.091849
394,4,4.618844
395,0,8.707098
395,1,13.107961
395,2,10.203242
395,3,6.212107
395,4,1.337157
396,0,7.611765
396,1,4.681149
396,2,1.337680
396,3,5.799642
396,4,8.565400
397,0,1.285566
397,1,9.387537
397,2,7.619748
397,3,6.069646
397,4,10.243959
398,0,6.015916
398,1,10.142422
398,2,8.674603
398,3,4.634668
398,4,7.111501
399,0,4.611835
399,1,8.558669
399,2,7.329367
399,3,10.289391
399,4,9.404754
400,0,13.045102
400,1,9.336114
400,2,7.555066
400,3,1.357229
400,4,4.623703
401,0,5.802629
401,1,6.001441
401,2,7.594974
401,3,4.575288
401,4,13.255568
402,0,8.644977
402,1,10.494864
402,2,9.352232
402,3,7.105044
402,4,4.667955
403,0,10.296495
403,1,5.793591
403,2,7.134512
403,3,6.026930
403,4,8.600757
404,0,7.654828
404,1,1.305586
404,2,13.165886
404,3,5.757293
404,4,9.441666
405,0,5.879694
405,1,9.466582
405,2,1.286069
405,3,4.602812
405,4,8.649411
406,0,9.414768
406,1,6.084523
406,2,7.663920
406,3,7.243371
406,4,10.282300
407,0,7.639556
407,1,1.317646
407,2,7.229056
407,3,4.676763
407,4,9.467504
408,0,7.218045
408,1,7.635010
408,2,5.862142
408,3,1.289411
408,4,6.028132
409,0,7.715763
409,1,5.825044
409,2,8.622126
409,3,13.456383
409,4,10.182702
410,0,7.540802
410,1,6.127784
410,2,9.641013
410,3,7.312957
410,4,4.631563
411,0,4.679436
411,1,13.189179
411,2,8.599936
411,3,7.171112
411,4,6.058666
412,0,1.333216
412,1,6.141952
412,2,13.191632
412,3,5.845503
412,4,10.332245
413,0,7.158465
413,1,5.874198
413,2,7.625117
413,3,4.614177
413,4,13.155078
414,0,6.145399
414,1,8.630894
414,2,5.889918
414,3,13.227178
414,4,7.660104
415,0,9.414864
415,1,5.643557
415,2,8.550315
415,3,1.309707
415,4,10.304746
416,0,10.294530
416,1,6.057255
416,2,4.611556
416,3,5.790167
416,4,13.368341
417,0,10.478979
417,1,8.668189
417,2,6.044536
417,3,7.692292
417,4,13.221482
418,0,13.186824
418,1,4.701470
418,2,9.537854
418,3,10.287511
418,4,7.206213
419,0,9.476688
419,1,13.356563
419,2,7.204452
419,3,10.239342
419,4,8.638208
420,0,4.855149
420,1,8.678698
420,2,9.423693
420,3,6.117945
420,4,1.282583
421,0,1.278095
421,1,5.776247
421,2,7.331737
421,3,4.633224
421,4,9.574504
422,0,7.645230
422,1,8.649714
422,2,6.005740
422,3,5.750609
422,4,9.570417
423,0,7.689432
423,1,1.315135
423,2,9.416603
423,3,7.185603
423,4,10.214211
424,0,9.601926
424,1,7.186950
424,2,10.220388
424,3,6.127227
424,4,1.321615
425,0,4.628078
425,1,1.287850
425,2,6.139655
425,3,10.266154
425,4,5.883720
426,0,4.594301
426,1,6.144960
426,2,5.822114
426,3,13.343579
426,4,8.652528
427,0,8.604705
427,1,6.164858
427,2,10.277080
427,3,4.704293
427,4,7.141995
428,0,9.576836
428,1,8.604615
428,2,5.879007
428,3,6.018681
428,4,1.279314
429,0,13.279597
429,1,7.601934
429,2,7.187037
429,3,6.090437
429,4,9.700074
430,0,4.803708
430,1,7.128434
430,2,8.502332
430,3,9.585019
430,4,5.792584
431,0,7.129343
431,1,1.277714
431,2,7.646172
431,3,10.151468
431,4,13.187032
432,0,4.578224
432,1,8.601906
432,2,13.172161
432,3,6.000531
432,4,5.783996
433,0,1.315897
433,1,6.138192
433,2,9.343627
433,3,10.317188
433,4,4.602595
434,0,10.273131
434,1,8.534836
434,2,9.523139
434,3,5.824050
434,4,1.286140
435,0,8.691179
435,1,1.290656
435,2,13.087629
435,3,7.613406
435,4,6.053265
436,0,6.133568
436,1,1.290901
436,2,9.365768
436,3,8.612254
436,4,7.039694
437,0,5.908808
437,1,7.101799
437,2,13.188049
437,3,1.288409
437,4,7.602666
438,0,5.767719
438,1,9.508716
438,2,10.166651
438,3,4.715651
438,4,6.357815
439,0,9.432078
439,1,1.284391
439,2,13.168257
439,3,7.566079
439,4,7.204553
440,0,10.401212
440,1,5.973780
440,2,6.001559
440,3,1.302613
440,4,7.197431
441,0,7.545542
441,1,9.493846
441,2,1.280034
441,3,7.084733
441,4,6.066049
442,0,13.173120
442,1,1.284054
442,2,5.829775
442,3,7.681015
442,4,7.064687
443,0,6.104478
443,1,9.372755
443,2,7.717578
443,3,8.683959
443,4,5.807094
444,0,1.280685
444,1,9.474111
444,2,10.321544
444,3,5.829792
444,4,7.657324
445,0,5.813396
445,1,4.695893
445,2,7.719541
445,3,10.237952
445,4,8.590393
446,0,13.134236
446,1,4.638285
446,2,10.295600
446,3,7.652444
446,4,5.858691
447,0,13.179051
447,1,9.433588
447,2,7.205741
447,3,6.079170
447,4,4.641250
448,0,5.826587
448,1,7.608462
448,2,6.086430
448,3,10.299054
448,4,4.670644
449,0,6.116416
449,1,7.577383
449,2,9.520364
449,3,5.958045
449,4,1.299493
450,0,6.047776
450,1,5.791783
450,2,7.591657
450,3,7.118386
450,4,12.985636
451,0,13.120185
451,1,8.669366
451,2,4.642986
451,3,1.304774
451,4,6.054956
452,0,5.819590
452,1,1.292274
452,2,10.228371
452,3,9.542620
452,4,13.190786
453,0,9.434315
453,1,1.313564
453,2,7.512190
453,3,13.256895
453,4,8.815302
454,0,5.829016
454,1,13.008778
454,2,1.292522
454,3,9.364608
454,4,7.581886
455,0,5.820813
455,1,1.297211
455,2,6.191871
455,3,7.708472
455,4,10.212205
456,0,10.304511
456,1,9.438922
456,2,7.194806
456,3,8.646918
456,4,4.630097
457,0,7.115933
457,1,9.678272
457,2,13.088177
457,3,4.727298
457,4,10.299090
458,0,8.582640
458,1,4.604356
458,2,1.286232
458,3,7.525260
458,4,6.022308
459,0,8.577526
459,1,5.815418
459,2,7.567005
459,3,6.028946
459,4,4.662876
460,0,13.033906
460,1,4.792880
460,2,10.215777
460,3,8.673982
460,4,5.806562
461,0,1.296244
461,1,9.394707
461,2,10.235736
461,3,7.124999
461,4,7.656379
462,0,6.074266
462,1,7.602536
462,2,9.332512
462,3,10.131503
462,4,13.029739
463,0,5.775493
463,1,4.609833
463,2,8.492711
463,3,10.131061
463,4,7.054036
464,0,4.672210
464,1,1.336388
464,2,7.673125
464,3,12.913727
464,4,7.046574
465,0,7.615853
465,1,9.351719
465,2,1.286371
465,3,10.197453
465,4,5.958386
466,0,7.615701
466,1,7.154744
466,2,9.407866
466,3,1.281328
466,4,6.019166
467,0,6.019513
467,1,5.827115
467,2,1.294148
467,3,9.439074
467,4,13.072982
468,0,9.352910
468,1,4.599976
468,2,1.304406
468,3,7.136942
468,4,8.559470
469,0,5.788629
469,1,8.533498
469,2,9.443218
469,3,6.246831
469,4,4.725487
470,0,7.066441
470,1,5.798787
470,2,9.401607
470,3,8.630890
470,4,1.286502
471,0,5.795838
471,1,7.086928
471,2,1.298816
471,3,10.195038
471,4,9.402239
472,0,13.040848
472,1,1.288906
472,2,7.552449
472,3,9.390477
472,4,6.029722
473,0,1.291961
473,1,4.625036
473,2,7.081728
473,3,8.541792
473,4,10.156637
474,0,9.456547
474,1,12.970986
474,2,8.525190
474,3,6.911901
474,4,5.779245
475,0,7.041844
475,1,7.519329
475,2,13.005366
475,3,9.417989
475,4,6.033690
476,0,4.562407
476,1,7.543319
476,2,9.352512
476,3,6.034221
476,4,5.767189
477,0,7.532948
477,1,4.557799
477,2,7.113338
477,3,10.179156
477,4,1.281903
478,0,10.141752
478,1,4.543331
478,2,5.782992
478,3,8.840319
478,4,5.997316
479,0,5.994802
479,1,1.289033
479,2,10.165448
479,3,13.094439
479,4,7.544262
480,0,9.354569
480,1,5.767319
480,2,10.515945
480,3,8.600339
480,4,13.009630
481,0,4.636674
481,1,10.272924
481,2,5.841046
481,3,8.641037
481,4,1.297734
482,0,13.151953
482,1,10.255267
482,2,4.649739
482,3,1.301956
482,4,7.640436
483,0,1.318686
483,1,5.838335
483,2,7.172908
483,3,8.641780
483,4,6.045606
484,0,13.081491
484,1,1.297401
484,2,9.418520
484,3,10.214219
484,4,7.629612
485,0,4.649913
485,1,1.287987
485,2,10.206586
485,3,7.136012
485,4,7.606794
486,0,4.618213
486,1,5.797052
486,2,10.259337
486,3,6.066422
486,4,1.284098
487,0,5.834701
487,1,8.690911
487,2,7.637267
487,3,9.454471
487,4,7.129896
488,0,4.634385
488,1,1.294108
488,2,7.646029
488,3,9.516225
488,4,10.291898
489,0,8.584100
489,1,6.010968
489,2,5.776780
489,3,7.598575
489,4,10.192471
490,0,1.321022
490,1,5.796354
490,2,13.044490
490,3,8.762100
490,4,7.584433
491,0,7.263974
491,1,6.097451
491,2,1.288460
491,3,8.568859
491,4,9.347790
492,0,1.315990
492,1,4.576858
492,2,8.567743
492,3,6.065262
492,4,7.621749
493,0,4.636529
493,1,13.037012
493,2,9.406126
493,3,1.300174
493,4,5.794899
494,0,13.259877
494,1,7.532633
494,2,4.576231
494,3,8.515730
494,4,10.177336
495,0,8.564185
495,1,1.275129
495,2,7.539534
495,3,7.110482
495,4,13.028175
496,0,6.025602
496,1,4.768766
496,2,7.652725
496,3,1.279666
496,4,12.955353
497,0,10.159040
497,1,4.622416
497,2,7.079845
497,3,7.551877
497,4,8.607729
498,0,7.440156
498,1,4.831635
498,2,10.198519
498,3,6.057942
498,4,13.041599
499,0,8.584950
499,1,13.118590
499,2,6.054265
499,3,9.366109
499,4,1.288394
500,0,9.420017
500,1,6.065491
500,2,7.595808
500,3,5.777989
500,4,8.597785
501,0,9.411888
501,1,5.837781
501,2,1.313516
501,3,8.640875
501,4,4.586476
502,0,5.820938
502,1,7.573255
502,2,6.011938
502,3,13.094131
502,4,9.355369
503,0,8.576174
503,1,4.592298
503,2,13.001952
503,3,1.287702
503,4,5.952658
504,0,4.560781
504,1,9.379156
504,2,5.764679
504,3,7.104175
504,4,13.097072
505,0,7.572053
505,1,10.265745
505,2,9.489996
505,3,13.165022
505,4,8.596765
506,0,7.656503
506,1,1.302211
506,2,7.200812
506,3,4.645025
506,4,9.447286
507,0,7.170293
507,1,4.620137
507,2,9.409654
507,3,1.282233
507,4,10.298625
508,0,7.216488
508,1,4.634573
508,2,7.578503
508,3,10.222708
508,4,1.288592
509,0,10.215065
509,1,7.644645
509,2,13.154704
509,3,1.316814
509,4,7.211207
510,0,7.635643
510,1,6.288022
510,2,13.067351
510,3,9.380693
510,4,5.802920
511,0,5.783215
511,1,10.189957
511,2,6.112154
511,3,13.107080
511,4,4.588454
512,0,8.697161
512,1,1.295378
512,2,7.551484
512,3,13.076165
512,4,6.052875
513,0,9.372284
513,1,13.067261
513,2,8.556373
513,3,1.282384
513,4,7.132554
514,0,13.127034
514,1,10.207423
514,2,9.408529
514,3,6.048600
514,4,1.300244
515,0,13.156785
515,1,10.228673
515,2,6.032685
515,3,9.415346
515,4,7.703388
516,0,8.660240
516,1,4.765253
516,2,7.282332
516,3,7.580222
516,4,9.362481
517,0,8.653022
517,1,5.832701
517,2,4.635228
517,3,7.136085
517,4,10.133783
518,0,7.519203
518,1,9.385285
518,2,13.082253
518,3,5.810843
518,4,7.041611
519,0,1.289335
519,1,4.606838
519,2,7.525845
519,3,5.781083
519,4,7.394611
520,0,7.632352
520,1,7.147090
520,2,8.562253
520,3,5.757282
520,4,9.387726
521,0,4.631294
521,1,9.334943
521,2,6.069910
521,3,7.543977
521,4,10.164328
522,0,1.309476
522,1,8.627975
522,2,9.375983
522,3,13.073319
522,4,4.608998
523,0,8.531360
523,1,9.459829
523,2,4.619993
523,3,1.288412
523,4,7.606378
524,0,9.398431
524,1,7.095294
524,2,4.630210
524,3,8.557745
524,4,5.787145
525,0,13.055632
525,1,1.277061
525,2,7.569051
525,3,10.228817
525,4,6.022781
526,0,10.223607
526,1,7.620878
526,2,8.587839
526,3,7.144097
526,4,13.112913
527,0,8.561012
527,1,5.804953
527,2,1.307412
527,3,7.561226
527,4,13.143596
528,0,8.571522
528,1,9.391866
528,2,4.641505
528,3,7.167904
528,4,1.290580
529,0,10.277566
529,1,9.361396
529,2,5.761275
529,3,1.287002
529,4,13.116495
530,0,7.601236
530,1,6.026382
530,2,13.112631
530,3,1.287023
530,4,10.201967
531,0,8.637491
531,1,10.233664
531,2,7.585610
531,3,13.123411
531,4,9.436162
532,0,1.294761
532,1,9.421657
532,2,7.528713
532,3,6.135013
532,4,4.490811
533,0,1.255214
533,1,7.544930
533,2,8.685119
533,3,5.991797
533,4,5.778708
534,0,4.570758
534,1,13.014012
534,2,8.585238
534,3,7.589914
534,4,6.011273
535,0,7.530678
535,1,9.384470
535,2,10.318428
535,3,6.005767
535,4,4.633385
536,0,10.204682
536,1,6.004715
536,2,9.377386
536,3,8.582798
536,4,5.781811
537,0,9.610636
537,1,6.018229
537,2,4.616431
537,3,7.566518
537,4,10.198843
538,0,7.157496
538,1,1.296755
538,2,9.401470
538,3,4.630804
538,4,12.899270
539,0,5.964061
539,1,10.159389
539,2,4.745203
539,3,1.343565
539,4,7.217191
540,0,13.169999
540,1,10.539443
540,2,7.707109
540,3,7.137575
540,4,8.689319
541,0,10.230253
541,1,7.651933
541,2,1.286433
541,3,9.558962
541,4,4.643747
542,0,6.097658
542,1,10.250852
542,2,7.682693
542,3,1.285042
542,4,13.201550
543,0,5.821017
543,1,13.177324
543,2,1.311922
543,3,7.169341
543,4,8.601391
544,0,9.491214
544,1,1.288830
544,2,5.913306
544,3,7.755059
544,4,6.092628
545,0,10.392794
545,1,6.123573
545,2,1.342810
545,3,7.251798
545,4,8.766853
546,0,5.884885
546,1,7.736526
546,2,8.741139
546,3,1.316135
546,4,6.113585
547,0,5.886121
547,1,1.315265
547,2,4.699173
547,3,6.101202
547,4,9.565672
548,0,7.628969
548,1,4.677041
548,2,5.930332
548,3,8.641641
548,4,1.307777
549,0,10.333123
549,1,8.702623
549,2,4.793340
549,3,1.344479
549,4,5.887301
550,0,7.395343
550,1,8.668782
550,2,10.255377
550,3,6.079980
550,4,1.280617
551,0,5.813919
551,1,13.178392
551,2,9.415750
551,3,6.012163
551,4,8.591707
552,0,4.611294
552,1,10.193842
552,2,8.548611
552,3,1.282990
552,4,5.802738
553,0,5.726406
553,1,4.669252
553,2,5.993284
553,3,10.166026
553,4,7.064459
554,0,10.215693
554,1,7.503079
554,2,9.436398
554,3,4.584318
554,4,8.577010
555,0,10.423571
555,1,1.309443
555,2,8.561579
555,3,13.031756
555,4,7.598731
556,0,5.972283
556,1,9.330303
556,2,7.244637
556,3,7.609628
556,4,5.750355
557,0,9.466269
557,1,1.281595
557,2,13.009726
557,3,10.251829
557,4,7.575000
558,0,6.077592
558,1,10.140724
558,2,1.294189
558,3,7.131406
558,4,7.605960
559,0,9.361852
559,1,1.273367
559,2,5.926657
559,3,4.806334
559,4,6.071807
560,0,7.103274
560,1,5.890967
560,2,7.539732
560,3,1.310551
560,4,4.664826
561,0,8.562061
561,1,4.684499
561,2,5.986875
561,3,7.695055
561,4,5.686953
562,0,1.299695
562,1,5.972900
562,2,7.089964
562,3,13.095621
562,4,10.227829
563,0,6.131449
563,1,8.607990
563,2,7.614451
563,3,10.242566
563,4,9.437765
564,0,13.086093
564,1,6.060651
564,2,9.367542
564,3,7.634893
564,4,4.563442
565,0,1.292170
565,1,8.589376
565,2,6.076852
565,3,9.435820
565,4,4.615752
566,0,6.095737
566,1,7.565609
566,2,5.847496
566,3,9.478161
566,4,7.178177
567,0,5.852253
567,1,6.053924
567,2,1.296063
567,3,4.687165
567,4,9.379836
568,0,9.398946
568,1,7.344030
568,2,8.643661
568,3,4.574217
568,4,6.084129
569,0,5.817807
569,1,9.441381
569,2,4.607359
569,3,13.135322
569,4,1.301740
570,0,7.093056
570,1,9.405587
570,2,1.272821
570,3,6.046532
570,4,8.655835
571,0,5.774924
571,1,10.258248
571,2,6.055451
571,3,9.485936
571,4,7.590602
572,0,9.484537
572,1,8.845728
572,2,7.445527
572,3,7.599045
572,4,10.295188
573,0,4.584633
573,1,9.460398
573,2,8.656736
573,3,13.168370
573,4,7.650516
574,0,8.689138
574,1,7.607404
574,2,7.237514
574,3,5.761240
574,4,9.488651
575,0,4.617328
575,1,13.075500
575,2,5.877807
575,3,7.521475
575,4,6.131877
576,0,1.283848
576,1,8.790897
576,2,7.178763
576,3,9.506443
576,4,5.795646
577,0,4.726728
577,1,13.132847
577,2,6.011672
577,3,9.405681
577,4,10.220169
578,0,7.182428
578,1,7.553300
578,2,13.319922
578,3,4.640688
578,4,6.016820
579,0,6.121028
579,1,9.588569
579,2,7.053983
579,3,4.598779
579,4,7.585394
580,0,7.121728
580,1,13.105095
580,2,7.584232
580,3,10.297360
580,4,9.459789
581,0,13.162153
581,1,5.824321
581,2,4.706059
581,3,1.291912
581,4,8.659084
582,0,8.592449
582,1,5.903574
582,2,13.045688
582,3,10.182346
582,4,4.708394
583,0,8.601322
583,1,6.032434
583,2,13.101325
583,3,4.687492
583,4,10.407843
584,0,9.807241
584,1,7.097595
584,2,6.114154
584,3,4.624559
584,4,1.291214
585,0,7.636650
585,1,13.255379
585,2,1.307571
585,3,9.634647
585,4,10.306030
586,0,7.198084
586,1,4.654845
586,2,1.321102
586,3,8.655440
586,4,13.174787
587,0,13.155874
587,1,8.594782
587,2,10.369599
587,3,7.135022
587,4,7.699795
588,0,5.824525
588,1,7.741973
588,2,13.218397
588,3,7.141970
588,4,9.463647
589,0,8.627506
589,1,9.321579
589,2,7.843773
589,3,6.015478
589,4,13.019022
590,0,5.769657
590,1,7.683087
590,2,9.391325
590,3,1.286020
590,4,13.036997
591,0,8.590449
591,1,9.341421
591,2,13.047842
591,3,5.938555
591,4,10.229389
592,0,1.316794
592,1,10.228083
592,2,6.033700
592,3,13.372238
592,4,5.803209
593,0,6.998638
593,1,13.061319
593,2,5.801226
593,3,1.282999
593,4,7.484601
594,0,6.011029
594,1,7.620775
594,2,5.706432
594,3,10.191651
594,4,9.383849
595,0,9.374190
595,1,7.653731
595,2,4.551428
595,3,5.745559
595,4,6.005020
596,0,9.398198
596,1,1.295150
596,2,7.545394
596,3,5.968556
596,4,10.276090
597,0,6.090329
597,1,1.312908
597,2,7.025284
597,3,13.048567
597,4,8.694581
598,0,8.644140
598,1,6.033829
598,2,6.153089
598,3,7.534595
598,4,4.718901
599,0,4.577974
599,1,7.293265
599,2,6.032271
599,3,7.677510
599,4,9.478709
600,0,9.504798
600,1,10.219684
600,2,5.747284
600,3,8.936107
600,4,7.596976
601,0,13.191974
601,1,10.239022
601,2,5.861182
601,3,6.068750
601,4,7.150607
602,0,9.407901
602,1,7.188602
602,2,6.014729
602,3,7.584670
602,4,8.660582
603,0,10.297653
603,1,6.030006
603,2,1.283122
603,3,9.492532
603,4,13.109655
604,0,13.174223
604,1,8.564559
604,2,4.577434
604,3,7.087217
604,4,1.291541
605,0,7.477411
605,1,4.533915
605,2,12.859800
605,3,5.669644
605,4,10.151474
606,0,5.706784
606,1,7.399416
606,2,12.836893
606,3,10.237186
606,4,1.257504
607,0,7.028013
607,1,10.172059
607,2,9.312394
607,3,7.463904
607,4,5.771251
608,0,7.767851
608,1,4.529877
608,2,9.345538
608,3,6.942579
608,4,5.650800
609,0,5.967672
609,1,1.269115
609,2,10.036138
609,3,8.486857
609,4,9.271760
610,0,1.281425
610,1,6.986547
610,2,9.552220
610,3,4.583708
610,4,5.979446
611,0,9.242395
611,1,4.600743
611,2,10.020936
611,3,7.060459
611,4,1.267411
612,0,1.272481
612,1,7.140847
612,2,5.972887
612,3,5.709403
612,4,12.982840
613,0,8.542198
613,1,10.063191
613,2,5.659842
613,3,7.456682
613,4,4.493834
614,0,12.954113
614,1,10.088532
614,2,1.270635
614,3,5.933696
614,4,7.529498
615,0,7.556693
615,1,4.524684
615,2,10.073199
615,3,9.282915
615,4,7.011465
616,0,4.513088
616,1,1.267348
616,2,5.743181
616,3,12.986071
616,4,10.125110
617,0,7.231821
617,1,1.325773
617,2,5.938478
617,3,9.276364
617,4,4.561912
618,0,1.272888
618,1,5.705212
618,2,9.342162
618,3,7.010348
618,4,8.499338
619,0,5.745280
619,1,8.459318
619,2,9.285908
619,3,9.993289
619,4,5.887930
620,0,7.473922
620,1,6.017938
620,2,12.985312
