Round,ClientIndex,ExecutionTimeSeconds
310,0,9.413831
310,1,22.170867
310,2,3.640786
310,3,34.899564
310,4,25.927239
311,0,33.979621
311,1,27.154719
311,2,18.226304
311,3,23.692672
311,4,8.980381
312,0,36.549352
312,1,7.410339
312,2,29.730490
312,3,16.995651
312,4,42.329803
313,0,23.190290
313,1,5.902560
313,2,32.435278
313,3,12.568155
313,4,19.417732
314,0,12.916739
314,1,28.778356
314,2,21.940036
314,3,38.041959
314,4,44.719132
315,0,9.890676
315,1,15.327153
315,2,24.331489
315,3,37.075026
315,4,46.681800
316,0,34.192303
316,1,6.051286
316,2,28.403903
316,3,18.787535
316,4,37.939728
317,0,9.783137
317,1,19.880831
317,2,34.524086
317,3,16.436274
317,4,25.297565
318,0,6.990038
318,1,10.430433
318,2,32.139051
318,3,23.160022
318,4,41.362753
319,0,37.225465
319,1,15.542773
319,2,9.761705
319,3,24.524466
319,4,42.627592
320,0,3.442538
320,1,18.229942
320,2,33.230009
320,3,9.229863
320,4,23.652307
321,0,35.996546
321,1,39.732780
321,2,16.599653
321,3,9.779465
321,4,23.275742
322,0,37.153227
322,1,31.339788
322,2,9.076228
322,3,18.646228
322,4,3.666910
323,0,25.943141
323,1,10.194190
323,2,31.342930
323,3,16.990510
323,4,37.115159
324,0,23.364594
324,1,29.147064
324,2,9.867896
324,3,16.679740
324,4,41.832732
325,0,4.033433
325,1,42.100953
325,2,13.644849
325,3,26.371733
325,4,35.314214
326,0,4.041588
326,1,37.234972
326,2,19.109862
326,3,31.818905
326,4,9.838795
327,0,25.517932
327,1,28.978006
327,2,16.268532
327,3,4.047203
327,4,10.837056
328,0,29.500701
328,1,16.136697
328,2,9.331042
328,3,19.884555
328,4,42.259707
329,0,20.009037
329,1,7.292901
329,2,35.107695
329,3,3.556499
329,4,29.651160
330,0,23.500510
330,1,16.332006
330,2,6.757770
330,3,36.243834
330,4,19.762869
331,0,16.281152
331,1,29.270658
331,2,12.838047
331,3,7.402427
331,4,20.024282
332,0,13.439323
332,1,29.371008
332,2,38.242654
332,3,34.797129
332,4,22.687056
333,0,22.355918
333,1,37.019868
333,2,6.006790
333,3,27.795564
333,4,12.709373
334,0,9.250024
334,1,34.944320
334,2,5.511570
334,3,18.566757
334,4,28.161517
335,0,19.126094
335,1,37.870677
335,2,13.344472
335,3,28.718230
335,4,34.131055
336,0,3.750165
336,1,21.963486
336,2,34.188099
336,3,27.385267
336,4,12.995298
337,0,3.457272
337,1,32.727580
337,2,16.443706
337,3,7.204809
337,4,23.138437
338,0,27.279404
338,1,36.491452
338,2,18.301370
338,3,5.553104
338,4,33.058200
339,0,4.299673
339,1,17.774613
339,2,30.472694
339,3,10.970714
339,4,33.904760
340,0,16.289581
340,1,25.894225
340,2,29.335393
340,3,9.614478
340,4,4.181271
341,0,31.324398
341,1,27.876529
341,2,15.148300
341,3,5.529754
341,4,38.123884
342,0,30.143543
342,1,26.400442
342,2,10.240865
342,3,22.951233
342,4,35.564335
343,0,6.816331
343,1,28.380051
343,2,21.720876
343,3,15.954752
343,4,10.544764
344,0,9.277138
344,1,16.078359
344,2,37.588140
344,3,28.750833
344,4,34.165931
345,0,38.862474
345,1,9.434019
345,2,22.703954
345,3,18.975852
345,4,26.138827
346,0,23.880334
346,1,33.118347
346,2,29.675254
346,3,14.914309
346,4,9.532788
347,0,41.343903
347,1,34.725723
347,2,9.469612
347,3,16.233010
347,4,25.170556
348,0,6.794470
348,1,28.770115
348,2,12.523155
348,3,19.632799
348,4,16.237135
349,0,36.405530
349,1,18.543004
349,2,9.118204
349,3,40.071917
349,4,31.078943
350,0,3.851175
350,1,16.330363
350,2,40.781448
350,3,34.228564
350,4,25.398160
351,0,16.478783
351,1,13.098735
351,2,22.146240
351,3,9.431272
351,4,31.199493
352,0,19.436011
352,1,40.289873
352,2,34.949781
352,3,6.853445
352,4,28.269259
353,0,12.861051
353,1,34.442913
353,2,43.239666
353,3,25.361532
353,4,9.481276
354,0,27.562660
354,1,40.356184
354,2,18.481997
354,3,5.949546
354,4,36.980953
355,0,3.460433
355,1,25.009049
355,2,7.136041
355,3,15.957708
355,4,30.679136
356,0,27.845901
356,1,12.226627
356,2,18.777416
356,3,31.220498
356,4,6.897032
357,0,38.291617
357,1,9.222307
357,2,19.136460
357,3,12.601867
357,4,25.817658
358,0,34.037184
358,1,39.714723
358,2,15.549232
358,3,6.744514
358,4,24.614920
359,0,18.101058
359,1,21.773231
359,2,31.249334
359,3,3.639041
359,4,9.008422
360,0,25.060849
360,1,35.431156
360,2,15.981164
360,3,31.752012
360,4,10.615505
361,0,25.409808
361,1,41.545950
361,2,29.074061
361,3,6.885734
361,4,15.977186
362,0,30.903035
362,1,21.781336
362,2,3.464417
362,3,18.061049
362,4,9.159375
363,0,19.909575
363,1,25.316367
363,2,6.573201
363,3,37.976609
363,4,10.310097
364,0,31.239408
364,1,27.801452
364,2,12.800665
364,3,40.202759
364,4,18.218841
365,0,36.067558
365,1,21.793773
365,2,15.069783
365,3,30.702821
365,4,5.883213
366,0,18.943697
366,1,22.674386
366,2,9.998395
366,3,28.448974
366,4,35.091064
367,0,35.427766
367,1,28.654448
367,2,12.811493
367,3,39.161346
367,4,19.454626
368,0,37.933955
368,1,31.362602
368,2,22.213511
368,3,12.677300
368,4,9.253408
369,0,12.782506
369,1,30.913367
369,2,21.982810
369,3,36.645389
369,4,43.390615
370,0,12.865448
370,1,7.462011
370,2,30.980677
370,3,34.391417
370,4,22.079459
371,0,47.202737
371,1,9.720237
371,2,25.471374
371,3,18.679135
371,4,34.653371
372,0,38.594602
372,1,22.679463
372,2,13.194035
372,3,6.616051
372,4,31.833854
373,0,34.767986
373,1,25.200857
373,2,41.525223
373,3,13.205915
373,4,19.805637
374,0,9.829133
374,1,37.909389
374,2,24.535246
374,3,31.175485
374,4,15.588993
375,0,18.447216
375,1,5.842207
375,2,32.771302
375,3,39.377093
375,4,23.863358
376,0,27.480419
376,1,5.440105
376,2,36.318930
376,3,18.006575
376,4,14.610655
377,0,3.915963
377,1,7.330081
377,2,38.238188
377,3,16.202598
377,4,28.771054
378,0,22.727673
378,1,41.336722
378,2,32.226757
378,3,13.848941
378,4,7.262263
379,0,34.298058
379,1,24.886439
379,2,30.598874
379,3,6.936206
379,4,15.785304
380,0,10.445948
380,1,3.737836
380,2,17.015502
380,3,25.784457
380,4,20.404616
381,0,13.891567
381,1,23.334448
381,2,35.874021
381,3,39.360638
381,4,7.164380
382,0,28.624765
382,1,19.199775
382,2,37.595375
382,3,33.935065
382,4,6.653060
383,0,15.377860
383,1,22.035886
383,2,10.059328
383,3,31.462621
383,4,40.302463
384,0,19.554219
384,1,14.224998
384,2,7.673066
384,3,23.235955
384,4,35.796447
385,0,10.277819
385,1,15.636295
385,2,34.844610
385,3,41.387273
385,4,22.340937
386,0,11.382368
386,1,14.786536
386,2,18.477764
386,3,5.679097
386,4,27.293218
387,0,31.173980
387,1,17.923501
387,2,5.708568
387,3,24.611099
387,4,14.535632
388,0,21.798174
388,1,5.784779
388,2,30.847755
388,3,15.235067
388,4,34.521514
389,0,14.575187
389,1,5.757931
389,2,27.441389
389,3,24.035239
389,4,34.024280
390,0,9.210090
390,1,14.905221
390,2,37.508292
390,3,27.437593
390,4,34.121741
391,0,30.916689
391,1,21.864293
391,2,25.256382
391,3,12.796897
391,4,34.583706
392,0,21.279023
392,1,12.386216
392,2,43.361470
392,3,33.916871
392,4,5.768461
393,0,9.641338
393,1,22.165715
393,2,27.494340
393,3,30.872053
393,4,3.958855
394,0,9.156714
394,1,18.576943
394,2,25.270281
394,3,3.828091
394,4,31.832846
395,0,11.052377
395,1,14.439253
395,2,26.943599
395,3,5.713437
395,4,18.122470
396,0,30.905845
396,1,21.864929
396,2,27.221072
396,3,16.172883
396,4,6.728246
397,0,6.788384
397,1,19.606381
397,2,24.965350
397,3,33.820483
397,4,10.168163
398,0,9.267573
398,1,33.085944
398,2,27.345257
398,3,3.876196
398,4,18.165050
399,0,32.224723
399,1,28.841156
399,2,18.465886
399,3,8.992362
399,4,25.167197
400,0,22.171525
400,1,27.854463
400,2,13.309748
400,3,6.725605
400,4,37.289905
401,0,18.227308
401,1,28.215763
401,2,21.619975
401,3,9.126532
401,4,5.439567
402,0,23.938128
402,1,3.788940
402,2,18.222736
402,3,30.542690
402,4,9.121592
403,0,21.639114
403,1,30.379456
403,2,14.923345
403,3,5.765669
403,4,25.032529
404,0,6.051412
404,1,9.750757
404,2,22.239668
404,3,16.508328
404,4,34.832337
405,0,24.743811
405,1,19.008817
405,2,30.126309
405,3,8.985558
405,4,12.394629
406,0,24.689843
406,1,5.754058
406,2,30.024920
406,3,15.837920
406,4,12.458014
407,0,27.677844
407,1,34.251379
407,2,9.460395
407,3,37.639525
407,4,15.159661
408,0,40.305768
408,1,24.495778
408,2,6.665462
408,3,31.182488
408,4,12.001876
409,0,38.111545
409,1,12.925132
409,2,18.597229
409,3,29.001184
409,4,25.301429
410,0,19.128209
410,1,24.823026
410,2,34.264768
410,3,3.716569
410,4,10.290454
411,0,13.311672
411,1,19.888556
411,2,39.144393
411,3,26.597603
411,4,9.923854
412,0,8.935617
412,1,22.231967
412,2,38.195907
412,3,15.648736
412,4,25.635068
413,0,14.585176
413,1,8.827940
413,2,21.232050
413,3,33.802850
413,4,3.434670
414,0,35.383437
414,1,25.006979
414,2,13.085774
414,3,31.708961
414,4,18.435849
415,0,22.752885
415,1,16.033980
415,2,44.181717
415,3,6.927244
415,4,35.311704
416,0,21.853216
416,1,12.998379
416,2,30.638623
416,3,25.249267
416,4,39.782895
417,0,33.145655
417,1,7.694293
417,2,42.046753
417,3,23.603312
417,4,16.847219
418,0,28.686357
418,1,3.609264
418,2,16.028111
418,3,10.316456
418,4,32.401166
419,0,14.773453
419,1,43.565961
419,2,27.344235
419,3,34.064987
419,4,9.412688
420,0,7.184925
420,1,13.795886
420,2,22.670181
420,3,44.710064
420,4,32.156122
421,0,9.554442
421,1,16.235962
421,2,25.658357
421,3,4.211674
421,4,34.737344
422,0,40.311982
422,1,27.170870
422,2,21.831353
422,3,9.259853
422,4,30.851861
423,0,22.469964
423,1,13.372714
423,2,6.793463
423,3,27.810214
423,4,36.650991
424,0,38.627522
424,1,16.577198
424,2,26.047138
424,3,34.912290
424,4,13.158087
425,0,17.291256
425,1,13.566658
425,2,31.796275
425,3,6.914256
425,4,26.426516
426,0,34.806629
426,1,10.017195
426,2,15.695780
426,3,28.218084
426,4,43.908058
427,0,6.772833
427,1,23.352823
427,2,32.190825
427,3,10.176905
427,4,19.658634
428,0,12.814470
428,1,43.887421
428,2,30.771340
428,3,34.462632
428,4,21.918731
429,0,31.374979
429,1,11.492609
429,2,6.142104
429,3,24.637446
429,4,15.189842
430,0,37.484123
430,1,18.368036
430,2,30.858701
430,3,12.695905
430,4,21.761139
431,0,14.909487
431,1,18.316039
431,2,37.421273
431,3,9.215957
431,4,30.846217
432,0,35.270095
432,1,16.223027
432,2,28.718011
432,3,12.834610
432,4,9.157948
433,0,22.737830
433,1,4.278723
433,2,13.820759
433,3,29.349306
433,4,35.077931
434,0,19.352003
434,1,41.306424
434,2,12.638521
434,3,32.490591
434,4,23.037763
435,0,45.916392
435,1,9.438837
435,2,30.810694
435,3,21.971735
435,4,40.227927
436,0,9.589095
436,1,19.030787
436,2,24.717945
436,3,43.994212
436,4,37.246073
437,0,3.530361
437,1,15.702084
437,2,22.317810
437,3,28.069066
437,4,8.928327
438,0,28.247555
438,1,40.806810
438,2,22.532046
438,3,37.413406
438,4,9.998013
439,0,13.808932
439,1,7.229665
439,2,22.825445
439,3,31.886520
439,4,17.489424
440,0,17.260493
440,1,13.582085
440,2,7.040638
440,3,35.453130
440,4,29.771743
441,0,28.327543
441,1,8.843768
441,2,12.528955
441,3,21.611514
441,4,37.774510
442,0,16.098704
442,1,6.993150
442,2,25.179834
442,3,19.484379
442,4,34.017812
443,0,33.210752
443,1,26.645896
443,2,19.939334
443,3,14.589073
443,4,5.709959
444,0,3.503076
444,1,9.183332
444,2,34.096155
444,3,24.650958
444,4,17.975981
445,0,22.113905
445,1,30.852103
445,2,8.883977
445,3,15.427390
445,4,25.508236
446,0,33.051687
446,1,16.066557
446,2,3.509274
446,3,22.784468
446,4,26.478896
447,0,3.833355
447,1,25.317114
447,2,34.156514
447,3,18.598799
447,4,9.513685
448,0,39.819031
448,1,23.986054
448,2,33.069743
448,3,18.311541
448,4,5.804749
449,0,33.488671
449,1,24.408277
449,2,15.023361
449,3,6.151723
449,4,18.712547
450,0,25.824826
450,1,16.740600
450,2,32.541649
450,3,9.634617
450,4,13.334872
451,0,6.620301
451,1,31.829741
451,2,28.166426
451,3,9.996812
451,4,15.674357
452,0,34.534289
452,1,9.585746
452,2,22.116295
452,3,41.184300
452,4,25.487355
453,0,16.713453
453,1,25.780392
453,2,7.260665
453,3,39.893869
453,4,31.102998
454,0,36.788718
454,1,6.395866
454,2,12.072881
454,3,20.899450
454,4,33.412138
455,0,23.129977
455,1,29.813296
455,2,38.876240
455,3,7.231343
455,4,10.614397
456,0,18.281285
456,1,11.730380
456,2,6.389450
456,3,39.554107
456,4,30.755354
457,0,18.658206
457,1,23.981388
457,2,9.598599
457,3,15.281828
457,4,30.570354
458,0,17.891216
458,1,5.396214
458,2,36.386176
458,3,39.769306
458,4,26.947028
459,0,16.220747
459,1,9.673287
459,2,34.681381
459,3,19.597453
459,4,25.272512
460,0,44.133112
460,1,28.648122
460,2,7.046079
460,3,16.129621
460,4,35.328565
461,0,6.652108
461,1,25.269518
461,2,37.791397
461,3,46.624122
461,4,15.780277
462,0,5.666640
462,1,27.249887
462,2,21.561382
462,3,17.883545
462,4,9.050117
463,0,10.205335
463,1,19.113967
463,2,31.714227
463,3,44.602803
463,4,40.901212
464,0,15.331899
464,1,22.004574
464,2,9.651888
464,3,31.091748
464,4,37.677401
465,0,38.191585
465,1,44.810387
465,2,25.527088
465,3,9.199371
465,4,18.741723
466,0,6.913011
466,1,23.256612
466,2,10.613168
466,3,41.783360
466,4,32.855487
467,0,3.737638
467,1,25.267968
467,2,12.624581
467,3,31.986884
467,4,41.069062
468,0,18.732094
468,1,9.608832
468,2,36.832158
468,3,15.001846
468,4,27.685118
469,0,34.854460
469,1,29.104292
469,2,3.484204
469,3,25.375086
469,4,12.653238
470,0,17.367900
470,1,33.484051
470,2,20.792321
470,3,8.169934
470,4,39.251707
471,0,37.460727
471,1,25.163457
471,2,18.421468
471,3,8.950226
471,4,31.750021
472,0,16.034266
472,1,24.819853
472,2,21.392402
472,3,9.430911
472,4,34.370650
473,0,34.984022
473,1,19.317995
473,2,28.222134
473,3,12.721531
473,4,44.479388
474,0,36.601006
474,1,30.884431
474,2,22.033066
474,3,12.554454
474,4,40.304982
475,0,14.916881
475,1,5.395991
475,2,31.281587
475,3,40.100439
475,4,27.535658
476,0,19.831608
476,1,7.781481
476,2,28.656763
476,3,14.489646
476,4,32.340039
477,0,40.732140
477,1,28.240907
477,2,19.415126
477,3,6.613054
477,4,10.303411
478,0,22.252050
478,1,13.174379
478,2,31.601505
478,3,36.925466
478,4,25.927217
479,0,7.126870
479,1,32.044013
479,2,10.500838
479,3,19.547382
479,4,37.693022
480,0,18.812454
480,1,12.092257
480,2,5.529651
480,3,24.500150
480,4,33.593094
481,0,29.459163
481,1,13.848320
481,2,7.158017
481,3,3.475424
481,4,20.407800
482,0,20.667990
482,1,24.343759
482,2,14.992310
482,3,5.947492
482,4,27.720734
483,0,10.608140
483,1,38.452864
483,2,31.899924
483,3,19.422138
483,4,3.891009
484,0,7.140506
484,1,15.942965
484,2,21.606750
484,3,37.356729
484,4,30.668070
485,0,17.734290
485,1,27.151895
485,2,12.059552
485,3,35.968626
485,4,5.509851
486,0,35.234518
486,1,22.770562
486,2,13.710447
486,3,3.756876
486,4,7.148029
487,0,21.684394
487,1,30.406643
487,2,3.874978
487,3,12.647471
487,4,25.054395
488,0,12.617295
488,1,30.706358
488,2,27.028545
488,3,9.227164
488,4,17.952713
489,0,15.999209
489,1,24.783792
489,2,10.325584
489,3,33.849626
489,4,3.758340
490,0,21.480270
490,1,15.806788
490,2,6.983838
490,3,33.346869
490,4,26.796144
491,0,18.646443
491,1,33.392546
491,2,5.874946
491,3,9.244651
491,4,27.706024
492,0,9.800531
492,1,18.842276
492,2,30.853613
492,3,6.431721
492,4,24.164946
493,0,10.575736
493,1,28.730682
493,2,16.248914
493,3,6.893516
493,4,37.795074
494,0,25.531310
494,1,41.693509
494,2,10.045365
494,3,38.036269
494,4,16.724737
495,0,21.513840
495,1,26.840333
495,2,12.708833
495,3,39.325658
495,4,9.337674
496,0,39.692737
496,1,36.307750
496,2,9.102763
496,3,30.986331
496,4,18.528370
497,0,12.465948
497,1,18.140274
497,2,37.182589
497,3,24.685338
497,4,9.079452
498,0,21.310173
498,1,36.036306
498,2,39.425180
498,3,8.826027
498,4,26.979066
499,0,36.652689
499,1,12.589075
499,2,23.585820
499,3,17.905719
499,4,32.982811
500,0,22.154311
500,1,18.485491
500,2,28.832555
500,3,9.064953
500,4,5.692645
501,0,15.947605
501,1,3.738123
501,2,25.028526
501,3,30.727865
501,4,12.571373
502,0,25.734851
502,1,3.954042
502,2,13.366819
502,3,29.405479
502,4,20.046505
503,0,33.531682
503,1,42.986850
503,2,21.071170
503,3,9.095104
503,4,15.764115
504,0,22.326244
504,1,3.846855
504,2,13.274791
504,3,27.982970
504,4,34.679785
505,0,22.461434
505,1,10.051315
505,2,36.810736
505,3,25.823614
505,4,31.138381
506,0,12.441118
506,1,21.492517
506,2,25.148868
506,3,7.098123
506,4,33.940460
507,0,9.464398
507,1,40.028101
507,2,15.125215
507,3,27.582061
507,4,31.238137
508,0,28.713605
508,1,16.249650
508,2,6.822423
508,3,34.023246
508,4,40.563270
509,0,12.920986
509,1,28.861247
509,2,37.890234
509,3,9.249773
509,4,19.461698
510,0,8.954731
510,1,26.976690
510,2,18.291344
510,3,12.623064
510,4,21.659973
511,0,35.977975
511,1,30.322498
511,2,16.221809
511,3,6.801460
511,4,25.016070
512,0,28.136391
512,1,16.121413
512,2,6.642180
512,3,31.511509
512,4,21.462274
513,0,27.981565
513,1,19.188753
513,2,9.101221
513,3,31.637184
513,4,12.487243
514,0,28.964667
514,1,15.837946
514,2,9.280008
514,3,32.327929
514,4,25.303378
515,0,28.756689
515,1,22.109432
515,2,41.193428
515,3,12.684546
515,4,3.881635
516,0,3.546049
516,1,31.856646
516,2,25.308456
516,3,12.962273
516,4,19.639368
517,0,28.920724
517,1,16.728315
517,2,38.352395
517,3,4.235819
517,4,23.261147
518,0,6.578632
518,1,9.950953
518,2,15.637107
518,3,28.068343
518,4,24.413502
519,0,18.764702
519,1,13.081358
519,2,4.254187
519,3,36.582285
519,4,24.099854
520,0,35.259757
520,1,19.917289
520,2,28.709732
520,3,38.642839
520,4,7.445584
521,0,14.707285
521,1,37.108034
521,2,5.664763
521,3,33.740730
521,4,27.175188
522,0,4.123880
522,1,28.009750
522,2,31.387300
522,3,18.581392
522,4,9.785194
523,0,18.378554
523,1,5.897224
523,2,30.762641
523,3,22.050595
523,4,27.382995
524,0,22.986789
524,1,19.293307
524,2,29.694061
524,3,13.614178
524,4,10.240858
525,0,45.403387
525,1,23.550773
525,2,9.395037
525,3,18.220141
525,4,36.001104
526,0,40.656131
526,1,31.229974
526,2,24.557942
526,3,18.010847
526,4,5.494373
527,0,9.564547
527,1,22.023501
527,2,34.360726
527,3,27.335530
527,4,30.992973
528,0,31.900734
528,1,19.441865
528,2,9.090962
528,3,12.755542
528,4,22.825891
529,0,29.146138
529,1,4.590011
529,2,32.821073
529,3,20.068730
529,4,11.260154
530,0,9.920902
530,1,19.350504
530,2,31.860097
530,3,35.253413
530,4,6.252863
531,0,11.125288
531,1,29.321264
531,2,38.398402
531,3,20.529805
531,4,7.457185
532,0,6.149393
532,1,21.976923
532,2,13.192695
532,3,9.819054
532,4,31.021631
533,0,9.093112
533,1,17.878177
533,2,33.727514
533,3,30.348465
533,4,39.408729
534,0,29.050130
534,1,19.631415
534,2,10.556811
534,3,41.513236
534,4,3.867884
535,0,27.802826
535,1,14.624133
535,2,21.145898
535,3,31.458296
535,4,5.830798
536,0,37.161399
536,1,33.770661
536,2,19.285657
536,3,24.947512
536,4,6.860834
537,0,39.373838
537,1,34.066031
537,2,6.896239
537,3,19.368438
537,4,25.028974
538,0,31.492069
538,1,13.723900
538,2,26.165651
538,3,22.787548
538,4,4.308905
539,0,36.681558
539,1,5.855518
539,2,9.523630
539,3,31.362246
539,4,18.938102
540,0,3.453805
540,1,16.523570
540,2,25.589901
540,3,34.384671
540,4,12.860839
541,0,25.219689
541,1,12.767836
541,2,16.431323
541,3,30.538789
541,4,6.241601
542,0,10.193065
542,1,20.227747
542,2,39.222944
542,3,26.765093
542,4,13.569419
543,0,19.127976
543,1,5.946342
543,2,27.859897
543,3,12.469275
543,4,24.443179
544,0,12.597500
544,1,18.485147
544,2,25.216902
544,3,35.070126
544,4,9.174781
545,0,29.695682
545,1,33.392705
545,2,9.816739
545,3,16.790357
545,4,23.601653
546,0,18.474472
546,1,41.802637
546,2,8.136478
546,3,51.698210
546,4,32.129167
547,0,33.926940
547,1,10.025764
547,2,45.077157
547,3,23.594919
547,4,41.055755
548,0,25.967973
548,1,15.118827
548,2,11.435815
548,3,19.113913
548,4,35.315463
549,0,26.444625
549,1,30.116342
549,2,15.341190
549,3,9.539762
549,4,19.346386
550,0,20.654093
550,1,26.803005
550,2,30.485946
550,3,40.681152
550,4,13.516413
551,0,19.724279
551,1,42.811373
551,2,29.228725
551,3,16.042053
551,4,6.219555
552,0,25.778926
552,1,40.204096
552,2,29.822322
552,3,12.089933
552,4,6.267038
553,0,6.234693
553,1,43.956334
553,2,33.974182
553,3,30.257737
553,4,19.919524
554,0,31.505795
554,1,16.345581
554,2,20.399132
554,3,24.131684
554,4,5.947630
555,0,30.891126
555,1,17.897420
555,2,41.256409
555,3,13.875262
555,4,23.722944
556,0,20.304425
556,1,10.478767
556,2,40.230126
556,3,30.592058
556,4,14.495776
557,0,34.888372
557,1,31.147422
557,2,42.200078
557,3,17.430348
557,4,10.224826
558,0,13.390611
558,1,29.484889
558,2,7.598068
558,3,19.591907
558,4,43.213894
559,0,23.324308
559,1,3.853592
559,2,9.709332
559,3,30.626258
559,4,36.534449
560,0,11.401214
560,1,18.051181
560,2,33.874668
560,3,6.085521
560,4,24.608469
561,0,32.965043
561,1,6.460666
561,2,13.287458
561,3,22.929343
561,4,29.542305
562,0,6.905528
562,1,23.111337
562,2,32.359035
562,3,35.757306
562,4,13.540147
563,0,9.613379
563,1,31.480804
563,2,22.305785
563,3,18.889759
563,4,26.100888
564,0,16.067254
564,1,35.586919
564,2,10.279066
564,3,28.760945
564,4,25.003767
565,0,3.740611
565,1,36.736428
565,2,21.916021
565,3,27.682004
565,4,9.173042
566,0,15.546540
566,1,9.682789
566,2,29.142647
566,3,22.385951
566,4,38.446057
567,0,15.034943
567,1,18.519840
567,2,32.114124
567,3,9.155073
567,4,25.251307
568,0,3.996736
568,1,13.296265
568,2,27.802896
568,3,33.643220
568,4,22.341095
569,0,7.124054
569,1,31.975096
569,2,28.511096
569,3,21.646394
569,4,16.203456
570,0,31.113910
570,1,16.179270
570,2,6.867232
570,3,22.062562
570,4,43.930664
571,0,10.824486
571,1,14.276018
571,2,7.024728
571,3,28.737197
571,4,23.292145
572,0,21.976589
572,1,38.059755
572,2,28.697001
572,3,9.054000
572,4,3.600735
573,0,28.968107
573,1,9.344812
573,2,34.764107
573,3,25.224927
573,4,16.006011
574,0,20.048812
574,1,13.358865
574,2,42.081529
574,3,23.486739
574,4,32.468882
575,0,5.811964
575,1,15.425351
575,2,24.428535
575,3,36.740304
575,4,29.888603
576,0,4.107196
576,1,7.547182
576,2,14.216939
576,3,32.421521
576,4,19.649777
577,0,27.992626
577,1,7.141716
577,2,18.358099
577,3,31.750564
577,4,12.928652
578,0,9.209117
578,1,21.927705
578,2,31.949181
578,3,25.300758
578,4,3.765566
579,0,41.815721
579,1,16.679528
579,2,6.958207
579,3,23.580995
579,4,29.038852
580,0,3.567552
580,1,22.547363
580,2,9.015857
580,3,32.216196
580,4,15.862941
581,0,10.618495
581,1,19.923577
581,2,23.372748
581,3,6.842556
581,4,28.833609
582,0,9.518488
582,1,25.408403
582,2,35.101150
582,3,16.357628
582,4,38.893862
583,0,31.510010
583,1,18.827606
583,2,9.786460
583,3,27.732773
583,4,24.255996
584,0,15.082553
584,1,9.616131
584,2,28.203232
584,3,18.552921
584,4,5.836385
585,0,21.802077
585,1,28.614584
585,2,9.663780
585,3,15.082234
585,4,3.884244
586,0,31.938544
586,1,37.395614
586,2,4.043215
586,3,13.676200
586,4,22.669849
587,0,4.382531
587,1,22.621825
587,2,13.376686
587,3,35.267318
587,4,29.443530
588,0,42.908933
588,1,28.076655
588,2,18.827414
588,3,33.449311
588,4,13.028315
589,0,38.374532
589,1,22.873850
589,2,28.726049
589,3,9.237332
589,4,16.171204
590,0,20.066422
590,1,12.809256
590,2,5.957162
590,3,29.373553
590,4,16.587416
591,0,16.942958
591,1,22.825541
591,2,36.425273
591,3,4.055682
591,4,29.690917
592,0,14.802610
592,1,18.566392
592,2,29.007190
592,3,9.333864
592,4,22.093507
593,0,9.366083
593,1,29.056128
593,2,32.512853
593,3,16.247979
593,4,3.908767
594,0,29.572954
594,1,20.201727
594,2,12.902051
594,3,16.384787
594,4,36.312202
595,0,22.583452
595,1,15.326421
595,2,5.670165
595,3,31.641312
595,4,19.100437
596,0,32.273221
596,1,13.349416
596,2,28.805332
596,3,19.148750
596,4,4.061179
597,0,41.650489
597,1,32.658508
597,2,16.276961
597,3,3.515857
597,4,23.072077
598,0,41.102918
598,1,12.764395
598,2,16.219302
598,3,25.448467
598,4,32.104909
599,0,12.205766
599,1,40.309305
599,2,6.772516
599,3,24.906211
599,4,30.679618
600,0,31.533230
600,1,27.854937
600,2,34.917098
600,3,5.922575
600,4,18.417852
601,0,6.861284
601,1,35.006766
601,2,25.932662
601,3,13.433363
601,4,40.703200
602,0,10.073596
602,1,38.669785
602,2,29.275265
602,3,32.958558
602,4,22.587562
603,0,18.316471
603,1,25.019674
603,2,31.681431
603,3,9.474797
603,4,35.090186
604,0,15.830499
604,1,40.649768
604,2,28.114421
604,3,9.132034
604,4,21.536259
605,0,9.822521
605,1,18.675497
605,2,25.392015
605,3,44.541040
605,4,37.955616
606,0,40.531114
606,1,25.717802
606,2,6.476724
606,3,35.188876
606,4,19.013757
607,0,12.435873
607,1,21.272132
607,2,5.712785
607,3,34.409452
607,4,24.948643
608,0,40.788436
608,1,18.096169
608,2,5.596431
608,3,34.231760
608,4,27.543772
609,0,37.010926
609,1,31.671973
609,2,10.008717
609,3,19.126787
609,4,6.603243
610,0,28.306733
610,1,21.705342
610,2,3.451470
610,3,7.144572
610,4,12.855935
611,0,12.911215
611,1,4.076953
611,2,28.952363
611,3,25.288550
611,4,19.616272
612,0,11.459858
612,1,35.008611
612,2,23.963743
612,3,4.798465
612,4,29.659493
613,0,11.971916
613,1,31.101386
613,2,39.915434
613,3,18.626952
613,4,5.431699
614,0,22.565908
614,1,33.545529
614,2,9.381507
614,3,27.888429
614,4,16.041517
615,0,21.186310
615,1,37.146658
615,2,14.616285
615,3,33.752944
615,4,5.826471
616,0,6.710590
616,1,24.909367
616,2,21.511121
616,3,30.253560
616,4,15.803105
617,0,9.318447
617,1,25.327182
617,2,37.749765
617,3,15.869205
617,4,31.042819
618,0,25.494354
618,1,3.572615
618,2,34.549515
618,3,12.996821
618,4,43.371521
619,0,9.277081
619,1,37.174109
619,2,25.181611
619,3,31.853900
619,4,12.679662
620,0,7.008787
620,1,17.254153
620,2,32.008764
